id,class,literaryGenre,genre,label,subject,author,publisher
1137,e4728-f333-4d08-86a3-3fd78ea20539,Thriller (genere),Romanzo,Il quarto protocollo,1984 novels Novels by Frederick Forsyth Novels set in Suffolk Thriller novels,,Hutchinson (casa editrice)
1138,b05-66e0-46e1-b34d-12cea6746fd3,,Mystery fiction,The Death Dealers,1958 novels,Isaac Asimov,Avon (publishers)
1139,c0a-f2ee-44e1-8f66-d1907775b20e,Fantascienza,Fantascienza Racconto,Nine Tomorrows,Science fiction short story collections by Isaac Asimov,Isaac Asimov,
1140,b931-4af4-ac45-a3ea1436caaa,,Fantascienza,Voci di terra lontana,1958 short stories American science fiction novels Novels by Arthur C. Clarke Science fiction short stories,Arthur C. Clarke,Del Rey Books
1141,cfdb7-eb81-4251-8d5b-96d288e77a8f,,Fantascienza,Seconda Fondazione,1953 novels Books with cover art by Don Ivan Punchatz Foundation universe books Science fiction novels by Isaac Asimov Works originally published in Analog Science Fiction and Fact,Isaac Asimov,
1142,d0fbb0-b304-4929-860f-fb0312da4317,Fantasy,Fantasy,Il ritorno del Re (romanzo),1955 novels British novels adapted into films Sequel novels,,
1143,e43a44-76e4-4ab6-8a76-672aba0a1bb1,Narrativa di viaggio,Narrativa di viaggio Non-fiction,Impressioni italiane,1846 books Books about Rome Travel books,Charles Dickens,
1144,ff69a2-c533-42c9-adb8-a790af384b8b,Fantascienza,Fantascienza,Beyond the Fall of Night,1990 novels British science fiction novels Literary collaborations Novels by Arthur C. Clarke,,Putnam's Sons
1145,be690-ba84-4427-aced-61c50af405db,Comic novel,,Inside Mr. Enderby,Novels by Anthony Burgess Novels set in Brighton Works published under a pseudonym,Anthony Burgess,Heinemann (publisher)
1146,cc-bf82-4cb3-ac78-1323f65a5253,Mystery fiction,Racconto,Il ritorno dei Vedovi Neri,2003 short story collections Mystery short story collections by Isaac Asimov,,Carroll & Graf Publishers
1147,afb0-0e7d-4c81-8142-780710b8f4d0,,,On Writing,2000 books Books by Stephen King,,Charles Scribner's Sons
1148,d05-09f7-46b3-a458-0058024bdc59,Romanzo,Thriller (genere),Debito d'onore,20th-century American novels Aviation novels Novels by Tom Clancy Ryanverse,Tom Clancy,
1149,e68ea-b19e-4368-9a14-410a344b91f8,Fantascienza,,Minority Report (2002 collection),2002 short story collections,Philip K. Dick,Victor Gollancz Ltd
1150,aaf42-e007-463c-94cf-a6ad13e14cbd,,Romanzo,Il maestro di Pietroburgo,1994 novels Novels by J. M. Coetzee Novels set in Russia,John Maxwell Coetzee,
1151,c157a-df97-429b-88bb-61fd5e380078,Fantasy literature,Fantasy literature,The Land of Mist,1920s fantasy novels 1926 novels British novels,,Hutchinson (casa editrice)
1152,a8678-84ef-4433-ac16-82e3576196b5,Romanzo,Transgressive fiction,American Psycho (romanzo),American novels adapted into films Books about traders Cannibalism in fiction Fiction with unreliable narrators Novels about prostitution Novels by Bret Easton Ellis Novels set in New York City Novels set in the 1980s Novels with gay themes Obscenity controversies,Bret Easton Ellis,New York
1153,ab3b-fa0d-4f4f-82b8-138e3645b255,,Novel,La figlia del reverendo,1935 novels British novels Novels by George Orwell,,
1154,afa3-adaa-4f52-a8be-a13db597f500,Science fantasy,Science fantasy,The Chessmen of Mars,1920s science fiction novels 1922 novels American science fiction novels Martian novels by Edgar Rice Burroughs,,A. C. McClurg
1155,c105-41dd-430f-b6b9-474631cab58d,,Gothic children's fiction,Le lettere di Beatrice,2006 novels American fantasy novels HarperCollins books,Lemony Snicket,HarperCollins
1156,a2b370-9dbc-4ae2-bb38-750d4cf9afc4,,Fantascienza Racconto,Il figlio del tempo,1958 short stories 1992 novels Literary collaborations Prehistoric people in popular culture Science fiction novels by Isaac Asimov Works originally published in Galaxy Science Fiction,Robert Silverberg,Doubleday
1157,d54ee4-6944-49cd-b1c4-76eb160e55bf,Fantascienza,Fantascienza Romanzo,Il difensore,1970s science fiction novels Impact event novels Known Space stories Novels by Larry Niven,,Ballantine Books
1158,d6cd5b-e578-4456-b9ec-a6998280d516,,,Inside the Whale and Other Essays,1940 books English-language books,George Orwell,Victor Gollancz Ltd
1159,df3fe6-539d-4d4c-82a6-aeac04085f97,Romanzo,Romanzo,Il paradiso maoista,1949 in fiction 1994 novels Novels set in China,Philip K. Dick,WCS_Books
1160,e1043e-7628-4ff7-b459-3ab3682d1355,Romanzo,Romanzo,Pilgrim on the Hill,20th-century American novels Lost books,Philip K. Dick,
1161,eedb0e-27c4-4af1-a1a7-2671a07aaf4d,Fantascienza,,Dolphin Island (novel),1963 novels British science fiction novels Novels by Arthur C. Clarke,,Holt McDougal
1162,f8e0fd-7d46-40fa-aa47-1dc982d5d77c,,Fantasy Romanzo,The Secret of Wilhelm Storitz,Novels by Jules Verne,Jules Verne,
1163,b5-4c5c-a6b8-b25cdc117497,,,Notturno (racconto),1990 novels 20th-century American novels Literary collaborations Post-apocalyptic short stories Science fiction novels by Isaac Asimov Short stories by Isaac Asimov Works originally published in Analog Science Fiction and Fact,Robert Silverberg,
1164,e5-b666-4e7e-97f7-8ffe2f948eaa,Romanzo,Romanzo,All Families Are Psychotic,,,Bloomsbury Publishing Random House of Canada
1165,bfcc-f3b2-4b56-b3d2-b8dfee92d2de,Romanzo,Romanzo,Crash (James Graham Ballard),1973 novels British novels Novels by J. G. Ballard Postmodern novels,,Jonathan Cape
1166,a2baf-43e1-4758-a7fd-203250860fab,,,Valis,1980s science fiction novels Metafictional works Novels by Philip K. Dick Philosophical novels Postmodern novels,Philip K. Dick,Bantam Books
1167,a593c2-6bce-472e-aafe-8a1059b9bfc3,Fantascienza,,House Harkonnen,2000 novels 21st-century American novels Novels by Brian Herbert Novels by Kevin J. Anderson,Brian Herbert,
1168,c072-6a57-4073-a90b-f55ef71c5401,Romanzo di avventura,,The Sea-Wolf,1904 novels Fictional captains Novels by Jack London Psychological novels Sailing books,Jack London,
1169,c0d-160f-482e-9aaa-982c2d335ae7,Letteratura gialla,Letteratura gialla,Se morisse mio marito,1933 novels Collins Crime Club books Novels about actors Novels first published in serial form,Agatha Christie,
1170,ae5565-1c0b-4657-b032-3569fd73e816,Thriller (genere),Romanzo,L'alternativa del diavolo,1982 in fiction Hutchinson books Thriller novels,Frederick Forsyth,Hutchinson (casa editrice)
1171,cd8cfe-4aca-4bea-8480-29b59e90a509,,Novella,Il carteggio Aspern,British novellas Novels by Henry James Novels first published in serial form Novels set in Venice Works originally published in The Atlantic (magazine),,New York
1172,e9eae-f413-43d2-a96e-2ce9cc70578d,,,Distrust That Particular Flavor,2012 books Works by William Gibson,William Gibson,Putnam's Sons
1173,b307-bb8a-47cb-8a6b-018c1ca28399,,,Poirot non sbaglia,1940 books Collins Crime Club books Hercule Poirot novels Works originally published in Collier's Weekly,Agatha Christie,Collins Crime Club
1174,a269b11-cde5-4a46-aa5b-8960376063a3,Fantascienza,,Cradle (novel),1988 novels American science fiction novels Novels set in Florida Victor Gollancz books,Gentry Lee,Hachette Book Group USA Victor Gollancz Ltd
1175,a2d8327-a54c-4feb-afbc-196b27f48dac,Fantascienza Fantasy,Fantasy and Science fiction short stories,The Unpleasant Profession of Jonathan Hoag (collection),1959 short story collections,Robert Anson Heinlein,
1176,aaf988a-9f2d-4fb8-ad9c-1e3c41fd15e4,Romanzo di avventura,Letteratura per ragazzi,Vespers Rising,2011 novels American children's novels The 39 Clues,Gordon Korman Peter Lerangis,Scholastic
1177,b379ebb-8f6d-4ffa-8496-1284914d4b77,Romanzo,Romanzo,The Sacred Fount,1901 novels Novels by Henry James,Henry James,Methuen Publishing
1178,b4bc047-57b6-422f-917b-4453b0be373a,,,Poirot e i quattro,Collins books Hercule Poirot novels Works originally published in The Sketch,Agatha Christie,William Collins  Sons
1179,b8898de-069c-467d-b01c-fb3473c28275,,,The Composer Is Dead,2009 compositions HarperCollins books Works by Lemony Snicket,Lemony Snicket,HarperCollins
1180,bfb0193-666f-424e-908c-62caf4c80bf1,,,The H-Bomb Girl,2000s science fiction novels 2007 novels Novels by Stephen Baxter,Stephen Baxter,Faber and Faber
1181,c8829e1-afd5-44eb-bae0-440b750fd170,Letteratura gialla,,Istantanea di un delitto,British novels adapted into films Collins Crime Club books Miss Marple novels Novels by Agatha Christie Novels first published in serial form Works originally published in John Bull (magazine),,Collins Crime Club
1182,c9dcb32-992f-4b4e-a3ad-2a2923d05ea6,Fantascienza Fantasy literature,Fantascienza Fantasy literature,Dirk Gently. Agenzia di investigazione olistica,1980s science fiction novels 1987 novels British science fiction novels Comedy novels Dirk Gently Novels about music,Douglas Adams,Pocket Books
1183,cb5280c-3b6d-4072-a594-8e141faaa75e,,Regency era Romanzo rosa,Venetia (novel),1818 in fiction Historical novels Novels by Georgette Heyer,Georgette Heyer,Heinemann (publisher)
1184,cdd1dfd-0e8d-4f3b-b414-ae055fd71fcd,Colonialismo,Colonialismo,The Enemy in the Blanket,Novels by Anthony Burgess Novels set in Malaysia Sequel novels,Anthony Burgess,
1185,d3c54b7-a649-4263-9364-d056d08fdec2,Fantascienza,,Le correnti dello spazio,American science fiction novels Foundation universe books Science fiction novels by Isaac Asimov,,Doubleday
1186,d69c12e-622b-4790-872a-c11af8a7507e,,Romanzo,Mr. Britling Sees It Through,1916 novels Novels set in Essex,H. G. Wells,
1187,d9c2860-22cd-46a1-8de6-034824ea3983,Romanzo storico,,I Am a Barbarian,American historical novels Novels set in Ancient Rome,Edgar Rice Burroughs,Edgar Rice Burroughs  Inc.
1188,d9f7abd-8c5e-4aff-94b2-134e59f43f2d,,Romanzo,Giorni in Birmania,British Empire in fiction Harper & Brothers books Novels by George Orwell Novels set in Burma,George Orwell,Harper (publisher)
1189,de7028f-ba6b-40da-8272-be39a9b43754,Romanzo Romanzo storico Social criticism,Novel,Racconto di due cittÍ_,A Tale of Two Cities British novels Novels by Charles Dickens Novels first published in serial form Novels set in Paris Victorian novels Works originally published in All the Year Round,,Chapman & Hall
1190,dfe9a39-7a17-45ef-8f6b-b29ef7b26c15,Letteratura gialla,Letteratura gialla,Problem at Pollensa Bay and Other Stories,Short story collections by Agatha Christie Works originally published in The Grand Magazine,,HarperCollins
1191,e2b2058-b868-444d-b0d4-71f70fcc3616,Fantascienza,,I giocatori di Titano,1960s science fiction novels American science fiction novels Novels by Philip K. Dick Titan in fiction,Philip K. Dick,Ace Books
1192,eddfe21-8c0e-4572-b62b-2c98dc847526,,,Preludio alla Fondazione,1988 novels Foundation universe books Science fiction novels by Isaac Asimov,Isaac Asimov,Doubleday
1193,f3e1a25-4844-497a-a31f-3189ac916318,,Fantascienza Racconto,The Nine Billion Names of God (collection),1967 short story collections,Arthur C. Clarke,Harcourt (publisher)
1194,f3fa685-fd5f-44e2-87a6-379870e0ab6e,Satira,Satira,Babbit,American satirical novels Midwestern United States in fiction Novels about consumerism Novels by Sinclair Lewis,,Harcourt (publisher)
1195,f75f3f3-5379-42f7-a147-63ff1852ef7a,,,Mayflower II (Stephen Baxter),British science fiction novels Pluto in fiction Works by Stephen Baxter,,
1196,fc10a2b-d355-4e34-9f16-df8ec8e2c581,,Mystery fiction,Quel che sanno gli angeli,1994 novels Houghton Mifflin books Philosophical novels,Jill Paton Walsh,Houghton Mifflin
1197,bba2ef-9484-4b6a-a98e-61e2b2419c14,Letteratura dell'orrore,Letteratura dell'orrore,Cujo,1981 novels American horror novels American novels adapted into films Fictional dogs Mental illness in fiction Rabies,Stephen King,
1198,d20625-e040-441c-bd26-f1e95ca91d7f,Romanzo di avventura,,Tarzan and the Lost Empire,1920s fantasy novels 1929 novels Novels first published in serial form,Edgar Rice Burroughs,Henry Holt and Company
1199,e21db3-1eb0-45ff-929f-0281ed43069c,Colonialismo,,Time for a Tiger,Novels by Anthony Burgess Novels set in Malaysia,Anthony Burgess,Heinemann (publisher)
1200,f778b3-2328-4b2d-abd8-b3093f482350,,Fiction,South Sea Tales (1911),Historical fiction Macmillan Publishers books Oceania in fiction Short story collections by Jack London,,Macmillan Publishers (United States)
1201,ef-1678-4e76-ade2-44dc31722ded,Romanzo di avventura,Racconto Romanzo di avventura,Jungle Tales of Tarzan,Fantasy short story collections,Edgar Rice Burroughs,
1202,a7bb52-8d54-4f3a-8b32-a117bc69190c,,Fantascienza,Evolution (novel),2000s science fiction novels Books about evolution British post-apocalyptic novels Evolution in popular culture Evolutionary biology literature Hypothetical life forms Impact event novels Novels by Stephen Baxter,Stephen Baxter,Orion Publishing Group
1203,ced37e-c16f-4ca3-8059-744cc69cb5a6,,Racconto Romanzo poliziesco,Le memorie di Sherlock Holmes,Collections of Sherlock Holmes stories by Arthur Conan Doyle,,George Newnes
1204,f1068-e66f-4b93-85c9-bad27891fc90,Fantasy,Fantasy,La Compagnia dell'Anello (romanzo),British novels adapted into films The Lord of the Rings,John Ronald Reuel Tolkien,Allen & Unwin
1205,bbf7c-477d-47db-b5ec-ab988ce1f5f6,,Utopian and dystopian fiction,The Wanting Seed,1962 novels Dystopian novels LGBT speculative fiction novels Novels by Anthony Burgess,,Heinemann (publisher)
1206,c25-bba2-4a16-bf80-7ebfc8dc03f6,Fantascienza,Fantascienza,Paul of Dune,American fantasy novels Novels by Brian Herbert Novels by Kevin J. Anderson,Kevin J. Anderson,
1207,a1d27-6135-460d-bd26-b15a52cd6a55,,,Allan and the Holy Flower,Novels by H. Rider Haggard Novels first published in serial form Works originally published in Windsor Magazine,Henry Rider Haggard,Ward Lock & Co
1208,a00c2e-d950-4500-a76a-d7ca3c9fe3ff,,,Secret Windows,Books about writing Books by Stephen King,Stephen King,Book of the Month Club
1209,a658-91b0-484a-80d1-cb69a9c31e82,Romanzo Thriller (genere),Thriller (genere),Potere esecutivo (romanzo),20th-century American novels Ryanverse United States presidential succession in fiction,Tom Clancy,
1210,ba89f-bd34-4332-a77f-d30b2fb12dcd,Fantascienza,Fantascienza Racconto,Expedition to Earth,1953 short story collections,Arthur C. Clarke,Ballantine Books
1211,e776-b200-4981-8d33-d5cab0faf45c,,,The Red Pyramid (novel),2010 novels American adventure novels American children's novels American fantasy novels Ancient Egypt in fiction The Kane Chronicles,,Hyperion Books
1212,af3-0552-4676-9674-881c1f70fcab,Absurdist fiction Mystery fiction Steampunk,Absurdist fiction Mystery fiction Romanzo gotico,La scivolosa scarpata,,Lemony Snicket,HarperCollins
1213,c2b79e-5986-4dc4-a854-8a033b2d838e,,Fantascienza,Transcendent (novel),2005 novels 2047 in fiction British science fiction novels Novels by Stephen Baxter Xeelee sequence,,Orion Publishing Group
1214,c9969e-f2dd-4175-a2d0-6bb1ef59ca5c,Fantasy literature Letteratura per ragazzi,Fantasy literature Letteratura per ragazzi,The Story of Doctor Dolittle,British children's novels Doctor Dolittle books,,Frederick A. Stokes
1215,f9ca4c-45ad-44c1-a4e5-85bf18af968c,Social criticism,Fiction  Social criticism,La piccola Dorrit,1857 novels Novels by Charles Dickens Novels first published in serial form,Charles Dickens,
1216,b7db8-0191-499b-a24e-36f16ca98ae6,Lingua inglese,English fiction novel,Concrete Island,1974 novels Jonathan Cape books Novels by J. G. Ballard,James Graham Ballard,
1217,e-4053-4412-873a-c08c71b340e5,,Thriller (genere),Quota periscopio,1996 novels American thriller novels Novels by Tom Clancy Submarines in fiction,Tom Clancy,
1218,d8458-1143-4709-af99-601cdf7f904e,Fantascienza,,Coalescent,2000s science fiction novels 2003 novels British novels Human-derived fictional species Xeelee sequence,Stephen Baxter,Victor Gollancz Ltd
1219,b200-90c5-4212-aad1-5ad4a109ee39,,,Boon (novel),1915 books Books by H. G. Wells,,T. Fisher Unwin
1220,e04-2e90-4eb9-ba28-99186df9bcc2,Social criticism,Fiction,Grandi speranze,British bildungsromans Fiction with unreliable narrators Great Expectations Novels about orphans Novels first published in serial form Novels set in Kent Novels set in London Victorian novels,Charles Dickens,Chapman & Hall
1221,c73-c79c-4dca-9ae4-ec4d7d4267a1,Letteratura gialla,Letteratura gialla,Sento i pollici che prudono,Collins Crime Club books Suspense novels,Agatha Christie,
1222,c9-9b9f-3439ce11fda5,Fantascienza,,Sunstorm (novel),2000s science fiction novels 2005 novels Impact event novels Novels by Stephen Baxter,Stephen Baxter,Del Rey Books
1223,c1-a1c7-c8e2b4ed0aa1,,,Piombo e sangue,1929 novels Alfred A. Knopf books Novels by Dashiell Hammett,Dashiell Hammett,Alfred A. Knopf
1224,ad362a-f449-481b-8410-12559129df43,Romanzo,,La vita e il tempo di Michael K,1983 novels Man Booker Prize winning works Novels by J. M. Coetzee,John Maxwell Coetzee,
1225,c9e11f-4144-414d-b6fd-471583520e6c,Fantascienza,Fantascienza,Manifold,1990s science fiction novels Novels by Stephen Baxter,Stephen Baxter,HarperCollins
1226,e69dd8-70ab-4b8a-8c7d-c2957ba9a5cc,,Fantascienza Racconto,The Collected Stories of Arthur C. Clarke,Short story collections by Arthur C. Clarke,Arthur C. Clarke,Victor Gollancz Ltd
