id,class,literaryGenre,genre,label,subject,author,publisher
2657,f59f958-0e26-43a2-8a69-96ffec5ac4e8,Science fiction,Comic novel,drivers  comic novel  dwarf,,,Penguin Books
2658,a1013f-a6dd-4cce-9da9-000584d9e00c,Science fiction,,japed  k dick  philip k dick  philip k  science fiction,American science fiction novels,Philip K Dick,
2659,ce32b2-2d8c-4a8c-97bd-628c8c8ffa5d,Crime fiction,,crime club  endless  categoryfiction unreliable  category1967 novels  categoryfiction unreliable narrators,British novels adapted into films Fiction with unreliable narrators,Agatha Christie,Collins Crime Club
2660,c7d4-9732-4d65-8732-8432fe0b7e12,,Science fiction Short story,also  94we  robert heinlein  category1941 short stories  category1941 short,Short stories by Robert A. Heinlein Works originally published in Analog Science Fiction and Fact 1941 short stories,,
2661,c07a-8322-4a51-9c99-df5084f3dde5,Science fiction,Science fiction,art ivan  cover art ivan  ivan punchatz  art ivan punchatz  isaac asimov,American science fiction novels Books with cover art by Don Ivan Punchatz Foundation universe books,,Gnome Press
2662,b08c2-c7ef-4ca3-badd-9704143fe8ad,,Science fiction,side  category1958 short story  arthur c clarke,,Arthur C Clarke,
2663,fee75-de41-44a8-a22d-9972b429e6dd,Crime fiction,Crime fiction,crime club  buckle  shoe  category1940 books  one,Collins Crime Club books Novels first published in serial form 1940 books Works originally published in Collier's Weekly,,
2664,be0a54-23aa-4610-aa28-92bc27c9eb88,Science fiction,Science fiction,roger zelazny  deus  k dick  philip k  philip k dick,Doubleday books Literary collaborations Novels by Roger Zelazny,Roger Zelazny,Doubleday (publisher)
2665,d1cd-f9f7-49e8-bc2a-768d3c032b53,,Novel,exit  ghost  category2004,Novels by Philip Roth Novels set in New York City,,
2666,a7ec0-a30d-408a-94d1-1db22d647940,,Crime fiction,folly  dead man  set devon  categorynovels set devon  crime fiction,Hercule Poirot novels Novels set in Devon Works originally published in Collier's Weekly,,
2667,b-6325-45c3-87fa-ffa67695937a,Travel literature,Travel literature,travel literature  henry james  category1907  scene  categoryamerican travel,Books by Henry James 1907 books,,
2668,c1bf9-87cb-4a39-9a26-403b50fa84c7,Historical novel,Historical novel,historical novels  arthur conan  conan doyle  arthur conan doyle  micah,British historical novels English rebellions 1685 in fiction,,
2669,aa9-7ef9-4219-be47-1e6e672de5a1,,,j m coetzee  m coetzee  j m  dusklands  vietnam,Novels set in South Africa Novels set in Vietnam,,Harvill Secker Ravan Press
2670,d42-2cf5-4c22-b1da-bee66043db77,Crime fiction Mystery fiction,Crime fiction Mystery fiction Thriller (genre),award winning works  award winning  winning works  thriller genre  categoryanthony,Article Feedback 5 Additional Articles Barry Award-winning works Crime novels Macavity Award-winning works Mystery novels Novels about journalists Novels published posthumously Swedish novels,Stieg Larsson,
2671,a73d4-2430-49fa-9480-110de4d9b695,,Mystery fiction,asimov  mysteries  isaac asimov  story collections isaac  short story,1968 short story collections,Isaac Asimov,Doubleday (publisher)
2672,ed1969-14d4-4483-b881-59dc26b77ff1,,,anthony burgess  categorymodern arthurian fiction  categorymodern arthurian  iron  arthurian fiction,Novels by Anthony Burgess 1998 novels,Anthony Burgess,
2673,f559-b3b1-44cf-8833-a2ebc988eef1,Novel Social criticism,Novel Social criticism,social criticism  charles dickens  dombey  category1848 novels  categoryvictorian novels,English novels 1848 novels,,
2674,ed596c-bc5b-4c8c-892f-d5b8447f752a,,New York City,new york city  york city  new york  henry james  awkward,British bildungsromans British novels Novels by Henry James Novels first published in serial form 19th-century American novels,Henry James,
2675,b4abe-73d5-43ba-8af8-38e2551072ac,,Social novel,social  kipps  g wells  h g  h g wells,British novels Novels about orphans Novels adapted into films 1905 novels,H G Wells,Macmillan Publishers
2676,fb87c-3b43-476a-a009-36b333c3fc22,Crime fiction,,published liberty 1924  1924 e2  liberty 1924 e2,,,Dodd  Mead and Company
2677,abb6a-fb65-4c89-9640-21dc270a34f3,Satire,Political thriller Satire,political thriller  william gibson  satire  thriller novels  spook,Novels by William Gibson Novels set in New York City Novels set in Vancouver Political thriller novels Speculative fiction novels Spy novels 2007 novels,,G P Putnam's Sons Viking Press
2678,fd8-c2a3-4d7a-b72f-d3d87b9f96c1,,,categoryseries  little brown company  lemony snicket,American children's novels Series of children's books,,
2679,a36a2-c141-41a0-adca-8dccf3e220ab,Novel,Novel,g wells  h g  h g wells  dream novel  categoryworld war novels,Novels by H. G. Wells,,Jonathan Cape
2680,e25e1-cec8-4c01-8b95-28beee72664d,,,john lloyd  douglas adams  categorynonce  producer  liff,Comedy books Gazetteers Nonce words Phonaesthetics 1983 books,Douglas Adams John Lloyd (producer),
2681,e13f3e-4b15-429a-ac63-8b3d273b554a,,,lot  salem  category1975 novels,Novels by Stephen King,Stephen King,
2682,d5b6-f594-4a2d-8de0-c227c6412128,Techno-thriller,CategoryTechno-thriller novels,categorytechno thriller  thriller novels  categorytechno thriller novels,Novels by Dan Brown,,
2683,f89d6-e0ef-4ec2-b889-891f43a8f815,,,categorynovels henry james  dove  henry james,British novels,Henry James,
2684,ecfb-cff8-46b4-8588-17979a4028eb,,Science fiction,ubik  category1992 fiction  k dick  philip k  philip k dick,Dystopian novels Existentialist novels Moon in fiction Postmodern novels 1960s science fiction novels 1992 in fiction,,
2685,a40697-1cd5-459a-9c45-b8a7fbefdf56,,,tolkien  allen unwin  r r tolkien  j r  r tolkien,Collections of works by J. R. R. Tolkien Fantasy anthologies Fantasy short story collections,,Allen & Unwin
2686,ecdf73-f029-4eaf-9a89-441cafd1e319,Biography,Biography Non-fiction,biography  frederick forsyth  emeka  category1982  non fiction,Works by Frederick Forsyth,,
2687,aa373-6610-4de6-8070-3bee6fe35aa9,Novel,Novel,thriller genre  orders  executive,,,
2688,e5a-5f89-45c3-a313-e8f47933112e,Non-fiction,Non-fiction,marine  non fiction  tom clancy  categorybooks tom clancy  categorybooks tom,,Tom Clancy,
2689,ed679-d8f8-4a26-a0ce-c520ed00ff6d,,,william gibson  zero  categoryspeculative fiction novels  categoryspeculative fiction  categorytechno thriller,Novels set in London Techno-thriller novels 2010 novels,William Gibson,
2690,d2-b963-498f-8a8b-afe4a6671888,,Crime,dashiell hammett  crime  key  categorypolitical novels  categoryhardboiled crime novels,Alfred A. Knopf books American novels adapted into films Hardboiled crime novels,Dashiell Hammett,Alfred A Knopf
2691,ef810-3108-457d-8099-8285fac97bae,,Avon (publishers),avon publishers  george r r  george r  r r martin  r martin,Science fiction short story collections,,
2692,b78ba-a2b8-40c3-941e-e589e3490a1e,Novel,Novel,lights bookstore  dreams novel  city lights bookstore  city lights  category1960 novels,,Jack Kerouac,
2693,df-a826-44a4-ba05-ef668ad3ee9a,,,categoryscouting  robert heinlein  categoryganymede,Jupiter in fiction Novels by Robert A. Heinlein Children's science fiction novels,,Charles Scribner's Sons
2694,c96cf-b36a-44e7-81bc-a0a3f1b4449c,,Viking Press,william gibson  viking press  idoru  categorybridge trilogy  categorynovels music,Viking Press books 1990s science fiction novels,,Viking Press
2695,c4f427-a410-4a51-8c2e-17ce2d3d3532,Science fiction,Fantasy literature,larry niven  destiny  category1997 novels  road  science fiction,Novels by Larry Niven,Larry Niven,Tor Science Fiction
2696,c664ff-0b7c-4a2c-bab5-9ec5dee9f697,Fiction,Fiction,strand magazine  g wells  h g  h g wells  category1925 short,Works originally published in The Strand Magazine,,The Strand Magazine
2697,e61379-ac5c-413d-8629-ce7b0d6d9c51,,Science fiction,shasta publishers  robert heinlein  category1951 short,,,Shasta Publishers
2698,c6d8-8dfd-456f-a44f-0b26b9584714,,,published john  hickory  dock,Hercule Poirot novels,Agatha Christie,
2699,db1c-454b-8304-1cc0ff0c39c7,,,sinclair lewis  mantrap  category1926 novels  categorynovels sinclair  categorynovels sinclair lewis,20th-century American novels,Sinclair Lewis,Harcourt (publisher)
2700,d34e8b-2522-482c-a5e2-8f008b199e99,Science fiction,,lazarus  notebooks  robert heinlein  category1978 books  categorybooks robert heinlein,Books by Robert A. Heinlein Science fiction books,,Ace Books
2701,eea2b5-0cae-438b-9991-85087e1c7e0a,,,pollensa  problem  bay  category1991 short  category1991 short story,HarperCollins books Short story collections by Agatha Christie 1991 short story collections,Agatha Christie,
2702,f47be-ec0c-4d68-bda8-f16440c597cc,Crime fiction Mystery fiction,Crime fiction Mystery fiction,knowledge  mystery fiction  jill paton  paton walsh  jill paton walsh,Historical novels 1994 novels,,
2703,c40e-520a-4dde-a980-23400a36fe08,,,kevin j anderson  kevin j  hellhole,Novels by Brian Herbert,,Tor Books
2704,cd-47dc-b03d-5651fd32a294,,Adventure fiction,livonia  categorylivonia  jules verne  set russia  categorynovels set russia,Novels set in Russia 1904 novels,,Pierre-Jules Hetzel
2705,dd31-36e1-4ef7-aba0-8af2fc5c5830,,Historical novel,sourcebooks  georgette heyer  conqueror,Historical novels,Georgette Heyer,
2706,a02c9fd-2dbb-4cb3-9694-3300fbe8889c,Travel literature,Travel literature,travels  travel literature  john steinbeck  charley  search,American travel books Books about the United States Books by John Steinbeck Viking Press books,John Steinbeck,
2707,a2375ea-10c7-4b16-8a66-e11033ccb89e,,,seven  dials  agatha christie  crime fiction  category1929 novels,,Agatha Christie,William Collins  Sons
2708,a72aa7b-922f-460f-ba4a-e6c11cdb73cd,Fantasy literature,,c lewis  regress  littlefield  rowman  dent,Christian fiction and allegory Fantasy novels 1933 novels,C S Lewis,
2709,ac94a30-0964-42d4-a8b5-7e6ae86b413e,,Cassell (publisher),cassell publisher  englishman  looks  h g wells  g wells,Books about the United States 1914 books,H G Wells,Cassell (publisher)
2710,afc24b7-3163-4fc1-b07c-dc268ce6408b,Comic novel,Science fiction,rob grant  comic novel  categorybritish comedy novels  categorybritish comedy  ship fiction,Generation ship fiction 2000 novels 2000s science fiction novels,Rob Grant,Viking Press
2711,b69ff52-1298-4ece-9687-af2c0730c84a,Adventure fiction,,floating  category1871  jules verne  categoryengland fiction  adventure fiction,England in fiction 1871 novels,,Pierre-Jules Hetzel
2712,b9d41b3-38e9-4fa4-b34d-35da0a503a4d,Science fiction,,jove  zap  originally published worlds  worlds tomorrow magazine  published worlds tomorrow,Novels by Philip K. Dick Works originally published in Worlds of Tomorrow (magazine),Philip K Dick,Jove Books
2713,baabc2a-9f30-48bd-80f1-77a66f8da29c,,,charles dickens  novella  chimes  goblins  category1844,Fictional goblins New Year celebrations Novels by Charles Dickens Novels set in London,,
2714,c1803ad-182a-42db-afe7-c0e3bd33d4a0,Science fiction,Science fiction,brian herbert  kevin j  j anderson  kevin j anderson  hellhole,2011 novels,,
2715,c20c0fa-3ace-469a-a4e4-3b7b4ae31b5b,Crime fiction,,coffee  categorynovels based plays  based plays  categorynovels based  crime fiction,HarperCollins books Hercule Poirot novels 1998 novels,Agatha Christie,
2716,c28e13d-50e4-4750-a8d4-6d02c5fd21ed,,,brian herbert  kevin j  j anderson  kevin j anderson  paul,American fantasy novels Dune novels Novels by Brian Herbert 2008 novels,Brian Herbert,Tor Books
2717,c5f2e54-f204-4a22-ad6c-bb169982706d,Short story,Novella  short story collection,short story  short story collections  story collections  philip roth  novella,National Book Award for Fiction winning works Novellas Novels set in New Jersey 1959 short story collections,Philip Roth,
2718,c94bf70-e088-4c2f-9523-d24a784567a2,Crime fiction,Crime fiction,crime club  evil  category1941 novels  sun  categorynovels set devon,Collins Crime Club books Novels set in Devon Novels set in hotels Works originally published in Collier's Weekly,,Collins Crime Club
2719,c9841e7-042f-4cf8-900b-d01254aacd65,Comic novel,,comic novel  anthony burgess  outside,,,William Heinemann
2720,cc60253-7c37-4eff-80d3-ab9ec83dfed6,Novel,,philip roth  animal  dying  category2001 novels  categorynovels philip roth,American novels adapted into films Novels by Philip Roth,Philip Roth,
2721,cdbd7d1-feb0-4ae9-8b04-caed29bf081c,,,tom clancy  thriller genre  patriot  corps popular culture  categoryunited states marine,Ryanverse United States Marine Corps in popular culture 1987 novels,Tom Clancy,
2722,d2ea8eb-b849-4e1d-8cd1-733c53c9b2b7,,,categorycyberpunk novels  william gibson  categorysprawl trilogy,Novels by William Gibson Sprawl trilogy 1986 novels,,
2723,d38a275-6c92-48e5-b252-a87dc434e6cb,,,dashiell hammett  francisco california  crime  dain  mystery fiction,Fictional cults Novels by Dashiell Hammett 1929 novels 20th-century American novels Novels set in San Francisco  California,,Alfred A Knopf
2724,d4b4884-6971-4c10-832e-195fb3993b89,Crime fiction,,crime club  destination  unknown  published john bull  published john,Collins Crime Club books Novels by Agatha Christie Novels first published in serial form 1954 novels Works originally published in John Bull (magazine),Agatha Christie,
2725,d9dbefc-7872-4c0a-9627-2554a54616d7,,,english georgian  category1755  georgette heyer,1756 in fiction 1926 novels,,
2726,dcb7388-6b8f-4749-8274-78eb3bc13a8d,Crime fiction,,presumption  set hertfordshire  categorynovels set hertfordshire  jill paton walsh  jill paton,Crime novels World War II novels 1940 in fiction,,
2727,e00e821-ca86-44e0-bab6-82d2f0b79f61,,Novel,category1860s science  paris  category1860s science fiction,French science fiction novels,,
2728,e13b33b-e916-40ea-82cc-2f324c63f56d,Adventure fiction,,category1900s fantasy  category1900s fantasy novels  treetops,,,Pierre-Jules Hetzel
2729,e33a6ab-7c1f-416e-b859-72af871c2765,Science fiction,,gnome press  profession  hoag  robert heinlein  unpleasant,Short story collections by Robert A. Heinlein 1959 short story collections,,Gnome Press
2730,e77191e-ca61-44f5-b534-02a7d9ca1cb1,Fantasy Greek mythology Short story,Fantasy Greek mythology Short story,greek mythology  young adult fiction  adult fiction  young adult  short story,2009 short story collections,Rick Riordan,Hyperion Books
2731,ea3913b-4c74-48d7-b4ec-41892a272c61,,Horror fiction,zone  horror fiction  dead,Novels set in Maine,,
2732,ea8fe85-5cf2-4633-b663-500755ce9c47,Non-fiction,,non fiction  tramp  robert heinlein  royale  categoryamerican travel,American travel books,,Ace Books
2733,edbbec2-a68a-4b95-a956-c288dc6c9f9b,,,h rider  h rider haggard  rider haggard  marie  cassell publisher,Novels by H. Rider Haggard Novels set in Colonial Africa 1910s fantasy novels,,Longman
2734,f244b3f-65f1-46aa-99e3-3aac7a2463e0,,,art  category1992  william gibson  categoryinteractive  agrippa,Conceptual art New media art 1992 poems,William Gibson,
2735,f25f7da-636c-476d-bcf7-11845f3a3c7b,Detective fiction,Short story,detective fiction  short story  partners  story collection  grand magazine,Short story collections by Agatha Christie Works originally published in The Grand Magazine,Agatha Christie,
2736,f7652f6-b1c7-40e9-9166-20b244ddfb98,Novel,Novel,j m coetzee  m coetzee  j m  cape town  african,Novels by J. M. Coetzee Novels set in Cape Town,J M Coetzee,
2737,f84428d-9e22-4942-93f6-425db62e9cc5,Drama Horror fiction Suspense,Drama,suspense  drama  atlantis  horror fiction  hearts,Short story collections by Stephen King,Stephen King,
2738,fc64671-7cb0-4dd1-88ba-a5a8a17841fa,,Science fiction,category1970 novels  maze  philip k dick,,Philip K Dick,
2739,ba90f1-5d66-4ab1-bf81-0ed07a9d7472,,,comic novel  brighton  enderby,Novels set in Brighton 1963 novels,,
2740,da5c57-0cb6-4c45-aafa-d50f6f39f33d,,,hudson  category1875 novels  macmillan publishers,Novels by Henry James Novels first published in serial form,Henry James,
